station_uid,station_num,routes,direction,station,lat,lon,station_uid2,station_num2,station2,lat2,lon2,distance_km
63_0_123,63,123,0,ปั๊ม NGV เก่า,13.7793688503,100.394557395,64_0_123,64,ตลาดสดธนบุรี,13.7845777076,100.396373366,0.6114992022803635
64_0_123,64,123,0,ตลาดสดธนบุรี,13.7845777076,100.396373366,65_0_123,65,รพ.ธนบุรี 2,13.7840349487,100.401718972,0.5804313399928442
65_0_123,65,123,0,รพ.ธนบุรี 2,13.7840349487,100.401718972,66_0_123,66,หมู่บ้านเขมรัฐ,13.7836608679,100.4052919,0.388085672006554
66_0_123,66,123,0,หมู่บ้านเขมรัฐ,13.7836608679,100.4052919,67_0_123,67,บ้านภานุ,13.7825422054,100.416254304,1.1903800754576923
67_0_123,67,123,0,บ้านภานุ,13.7825422054,100.416254304,68_0_123,68,สถานีขนส่งสายใต้ใหม่,13.7821277232,100.420336053,0.443204708143408
68_0_123,68,123,0,สถานีขนส่งสายใต้ใหม่,13.7821277232,100.420336053,69_0_123,69,บ้านอารนางกูล,13.781988,100.42171,0.1491885453719219
69_0_123,69,123,0,บ้านอารนางกูล,13.781988,100.42171,70_0_123,70,ซอยบรมราชชนนี 56,13.7813919687,100.427575654,0.63691117482223
70_0_123,70,123,0,ซอยบรมราชชนนี 56,13.7813919687,100.427575654,71_0_123,71,ไปรษณีย์ตลิ่งชัน,13.7809442054,100.431985383,0.4788195435548242
71_0_123,71,123,0,ไปรษณีย์ตลิ่งชัน,13.7809442054,100.431985383,72_0_123,72,ต่างระดับราชพฤกษ์,13.7802582768,100.439296848,0.7932708811413447
72_0_123,72,123,0,ต่างระดับราชพฤกษ์,13.7802582768,100.439296848,73_0_123,73,วัดทอง,13.7804072141,100.442966997,0.396701021844399
73_0_123,73,123,0,วัดทอง,13.7804072141,100.442966997,74_0_123,74,สน.ตลิ่งชัน,13.7809709743,100.445000922,0.22842216563015674
74_0_123,74,123,0,สน.ตลิ่งชัน,13.7809709743,100.445000922,75_0_123,75,ซอยบรมราชชนนี 32,13.7833100444,100.452679919,0.8691122214443068
75_0_123,75,123,0,ซอยบรมราชชนนี 32,13.7833100444,100.452679919,76_0_123,76,เสรีกอล์ฟ,13.7844526149,100.456635589,0.44567567481476467
76_0_123,76,123,0,เสรีกอล์ฟ,13.7844526149,100.456635589,77_0_123,77,ชัยพฤกษ์,13.7860212811,100.461909571,0.5956593104712464
77_0_123,77,123,0,ชัยพฤกษ์,13.7860212811,100.461909571,78_0_123,78,สายใต้เก่า,13.7855424064,100.470697009,0.9504638608919612
78_0_123,78,123,0,สายใต้เก่า,13.7855424064,100.470697009,79_0_123,79,โรงแรมรอยัล ซิตี้,13.7839795285,100.472166761,0.23535830488137283
79_0_123,79,123,0,โรงแรมรอยัล ซิตี้,13.7839795285,100.472166761,80_0_123,80,เดอะเซ้นส์,13.7818072555,100.474204873,0.3267862684666029
80_0_123,80,123,0,เดอะเซ้นส์,13.7818072555,100.474204873,81_0_123,81,ลุมพินี พาร์ค ปิ่นเกล้า,13.7806160926,100.475316893,0.17878835858921402
81_0_123,81,123,0,ลุมพินี พาร์ค ปิ่นเกล้า,13.7806160926,100.475316893,82_0_123,82,เมเจอร์ปิ่นเกล้า,13.7780046519,100.477767857,0.39291401983420954
82_0_123,82,123,0,เมเจอร์ปิ่นเกล้า,13.7780046519,100.477767857,83_0_123,83,โลตัสปิ่นเกล้า,13.7767291296,100.479000286,0.19450197107704775
83_0_123,83,123,0,โลตัสปิ่นเกล้า,13.7767291296,100.479000286,84_0_123,84,แยก 35 โบว์,13.775069,100.480628412,0.2549376266714275
84_0_123,84,123,0,แยก 35 โบว์,13.775069,100.480628412,85_0_123,85,พาต้าปิ่นเกล้า,13.7710925911,100.484092566,0.5791964442071625
85_0_123,85,123,0,พาต้าปิ่นเกล้า,13.7710925911,100.484092566,86_0_123,86,เชิงสะพานปิ่นเกล้า,13.7656876149,100.488345359,0.7564161774747596
86_0_123,86,123,0,เชิงสะพานปิ่นเกล้า,13.7656876149,100.488345359,87_0_123,87,สรรพกร,13.7598081515,100.492735058,0.8075764302875706
87_0_123,87,123,0,สรรพกร,13.7598081515,100.492735058,88_0_123,88,โรงละครธรรมศาสตร์,13.7567533219,100.492575924,0.3401160934409782
88_0_123,88,123,0,โรงละครธรรมศาสตร์,13.7567533219,100.492575924,89_0_123,89,ท่าพระจันทร์,13.7560741803,100.490109519,0.2768822267227096
89_0_123,89,123,0,ท่าพระจันทร์,13.7560741803,100.490109519,90_0_123,90,ม.ศิลปากร,13.7527055581,100.489567543,0.3791200524558049
91_1_123,91,123,1,ศาลฏีกาป้าย 1,13.7537247772,100.493908322,92_1_123,92,เชิงสะพานปิ่นเกล้า,13.7652449718,100.488037105,1.4293458035515547
92_1_123,92,123,1,เชิงสะพานปิ่นเกล้า,13.7652449718,100.488037105,93_1_123,93,ตรงข้ามพาต้าปิ่นเกล้า,13.7709753212,100.483588352,0.7980303486206963
93_1_123,93,123,1,ตรงข้ามพาต้าปิ่นเกล้า,13.7709753212,100.483588352,94_1_123,94,แยก 35 โบว์,13.7748288178,100.48017605,0.5651643176420059
94_1_123,94,123,1,แยก 35 โบว์,13.7748288178,100.48017605,95_1_123,95,โลตัสปิ่นเกล้า,13.7767110044,100.478424134,0.2821329829989119
95_1_123,95,123,1,โลตัสปิ่นเกล้า,13.7767110044,100.478424134,96_1_123,96,เซนทรัลปิ่นเกล้า,13.7788728679,100.476514459,0.31673318230648917
96_1_123,96,123,1,เซนทรัลปิ่นเกล้า,13.7788728679,100.476514459,97_1_123,97,ลุมพินีเพลส ปิ่นเกล้า2,13.780572,100.474883,0.2583386464160438
97_1_123,97,123,1,ลุมพินีเพลส ปิ่นเกล้า2,13.780572,100.474883,98_1_123,98,รพ.เจ้าพระยา,13.7837031033,100.472002125,0.4669157370757124
98_1_123,98,123,1,รพ.เจ้าพระยา,13.7837031033,100.472002125,99_1_123,99,สายใต้เก่า,13.7856071741,100.470220933,0.28605435050678035
99_1_123,99,123,1,สายใต้เก่า,13.7856071741,100.470220933,100_1_123,100,ซอยบรมราชชนนี 35,13.785404,100.461576,0.9338561515202233
100_1_123,100,123,1,ซอยบรมราชชนนี 35,13.785404,100.461576,101_1_123,101,ศูนย์มนุษย์วิทยาสิรินธร,13.7841244108,100.457331186,0.47998093203073355
101_1_123,101,123,1,ศูนย์มนุษย์วิทยาสิรินธร,13.7841244108,100.457331186,102_1_123,102,ซีดาร์แมนชั่น,13.7830289055,100.453724068,0.4081450547490297
102_1_123,102,123,1,ซีดาร์แมนชั่น,13.7830289055,100.453724068,103_1_123,103,สน.ตลิ่งชัน,13.7803927176,100.445123358,0.9739796223328142
103_1_123,103,123,1,สน.ตลิ่งชัน,13.7803927176,100.445123358,104_1_123,104,วัดทอง,13.7798434621,100.443001154,0.23718427008490905
104_1_123,104,123,1,วัดทอง,13.7798434621,100.443001154,105_1_123,105,ศาลแขวงดุสิต,13.7796756857,100.439457601,0.38313894349156546
105_1_123,105,123,1,ศาลแขวงดุสิต,13.7796756857,100.439457601,106_1_123,106,สํานักงานอัยการตลิ่งชัน,13.779841,100.437624,0.19887032515255257
106_1_123,106,123,1,สํานักงานอัยการตลิ่งชัน,13.779841,100.437624,107_1_123,107,โรงเรียนโพธิสาร,13.7805287176,100.431012259,0.7181140384879351
107_1_123,107,123,1,โรงเรียนโพธิสาร,13.7805287176,100.431012259,108_1_123,108,หมู่บ้านเปี่ยมรัก,13.7805287176,100.431012259,0.0
108_1_123,108,123,1,หมู่บ้านเปี่ยมรัก,13.7805287176,100.431012259,109_1_123,109,สถานีขนส่งสายใต้ใหม่,13.7811208033,100.423191948,0.8471095394366068
109_1_123,109,123,1,สถานีขนส่งสายใต้ใหม่,13.7811208033,100.423191948,110_1_123,110,บ้านภานุ,13.7820237946,100.416437284,0.7363393604656633
110_1_123,110,123,1,บ้านภานุ,13.7820237946,100.416437284,111_1_123,111,รพ.ธนบุรี,13.783498923,100.401927308,1.5755399920888915
111_1_123,111,123,1,รพ.ธนบุรี,13.783498923,100.401927308,112_1_123,112,เซฟอี,13.7839724151,100.397253681,0.5074564110079344
112_1_123,112,123,1,เซฟอี,13.7839724151,100.397253681,113_1_123,113,ตลาดเมตรตา,13.7783872386,100.395002258,0.6669421396054239
113_1_123,113,123,1,ตลาดเมตรตา,13.7783872386,100.395002258,114_1_123,114,หมู่บ้านลดาวัลย์,13.7761880858,100.395067071,0.2446347905036527
114_1_123,114,123,1,หมู่บ้านลดาวัลย์,13.7761880858,100.395067071,115_1_123,115,ซอยพุทธมณฑล 26,13.7726621202,100.395095755,0.39208172404073904
115_1_123,115,123,1,ซอยพุทธมณฑล 26,13.7726621202,100.395095755,116_1_123,116,ซอยพุทธมณฑล 22,13.7679805342,100.395138572,0.5205891496933042
116_1_123,116,123,1,ซอยพุทธมณฑล 22,13.7679805342,100.395138572,117_1_123,117,บ้านสวนน้ำใส,13.7645669913,100.395219795,0.3796700046793667
117_1_123,117,123,1,บ้านสวนน้ำใส,13.7645669913,100.395219795,118_1_123,118,ซอยพุทธมณฑล 20,13.7617276519,100.395294728,0.31582384333026525
118_1_123,118,123,1,ซอยพุทธมณฑล 20,13.7617276519,100.395294728,119_1_123,119,ศูนย์ฝึกมวยชัยยุธร,13.7595458572,100.395341241,0.24265650698824343
119_1_123,119,123,1,ศูนย์ฝึกมวยชัยยุธร,13.7595458572,100.395341241,120_1_123,120,สนามกีฬา,13.7561648935,100.395403038,0.3760052526877984
120_1_123,120,123,1,สนามกีฬา,13.7561648935,100.395403038,121_1_123,121,ซอยพุทธมณฑล 18,13.7496831321,100.39551312,0.7208370449078693
121_1_123,121,123,1,ซอยพุทธมณฑล 18,13.7496831321,100.39551312,122_1_123,122,ธนาคารกสิกร,13.7457868297,100.395580019,0.43330931054129335
122_1_123,122,123,1,ธนาคารกสิกร,13.7457868297,100.395580019,123_1_123,123,แยกทศกัณฑ์,13.743723,100.395621,0.2295300765481553
123_1_123,123,123,1,แยกทศกัณฑ์,13.743723,100.395621,124_1_123,124,หมู่บ้านธีราคร,13.7395476562,100.39529496,0.4656107427500174
124_1_123,124,123,1,หมู่บ้านธีราคร,13.7395476562,100.39529496,125_1_123,125,หมู่บ้านแสงเพรช,13.7374042811,100.395713051,0.24257315008428634
125_1_123,125,123,1,หมู่บ้านแสงเพรช,13.7374042811,100.395713051,126_1_123,126,วัดบุณยประดิษฐ์ 2,13.7333812768,100.395777795,0.4473923287756163
126_1_123,126,123,1,วัดบุณยประดิษฐ์ 2,13.7333812768,100.395777795,127_1_123,127,ทางเข้าเขต 6 เก่า,13.731465067,100.395798277,0.2130842937677849
127_1_123,127,123,1,ทางเข้าเขต 6 เก่า,13.731465067,100.395798277,128_1_123,128,วัดบุณยประดิษฐ์ 1,13.7271869417,100.395848,0.475736148499074
128_1_123,128,123,1,วัดบุณยประดิษฐ์ 1,13.7271869417,100.395848,129_1_123,129,ตลาดสาย 2,13.7195515335,100.395961652,0.8491074106076095
129_1_123,129,123,1,ตลาดสาย 2,13.7195515335,100.395961652,130_1_123,130,หมู่บ้านพุธทรักษา,13.7163499537,100.396001277,0.3560251631913422
130_1_123,130,123,1,หมู่บ้านพุธทรักษา,13.7163499537,100.396001277,131_1_123,131,แยกเพชรเกษม,13.7126117101,100.396064554,0.41572992151631266
131_1_123,131,123,1,แยกเพชรเกษม,13.7126117101,100.396064554,132_1_123,132,แยกเพชรเกษม สาย 2,13.7094599243,100.394657433,0.38200766589915225
132_1_123,132,123,1,แยกเพชรเกษม สาย 2,13.7094599243,100.394657433,133_1_123,133,โรงเรียนอำนวยศิลป์,13.7093384108,100.39259105,0.22363373323214977
133_1_123,133,123,1,โรงเรียนอำนวยศิลป์,13.7093384108,100.39259105,134_1_123,134,วัดม่วง,13.7091230357,100.3903058,0.24802780609872246
134_1_123,134,123,1,วัดม่วง,13.7091230357,100.3903058,135_1_123,135,หมู่บ้านหลักสอง,13.7089259036,100.387577646,0.2955288478493459
135_1_123,135,123,1,หมู่บ้านหลักสอง,13.7089259036,100.387577646,136_1_123,136,สำนักปู่สวรรค์,13.7087031678,100.384674455,0.31460024533781356
136_1_123,136,123,1,สำนักปู่สวรรค์,13.7087031678,100.384674455,137_1_123,137,Big C เพชรเกษมหลักสอง,13.7085586393,100.383077268,0.1732867271599968
137_1_123,137,123,1,Big C เพชรเกษมหลักสอง,13.7085586393,100.383077268,138_1_123,138,ซอยเพชรเกษม 67,13.708299,100.380497,0.2802309437805239
138_1_123,138,123,1,ซอยเพชรเกษม 67,13.708299,100.380497,139_1_123,139,ตรงข้ามหมู่บ้านเศรษฐกิจ,13.708117432,100.377700986,0.3027205687449387
139_1_123,139,123,1,ตรงข้ามหมู่บ้านเศรษฐกิจ,13.708117432,100.377700986,140_1_123,140,แยกพระพรม เพชรเกษม 69,13.7078833438,100.374840422,0.3101143397134222
140_1_123,140,123,1,แยกพระพรม เพชรเกษม 69,13.7078833438,100.374840422,141_1_123,141,บริษัท นันยางการทอ จำกัด,13.7074784465,100.369555563,0.5726842038392215
141_1_123,141,123,1,บริษัท นันยางการทอ จำกัด,13.7074784465,100.369555563,142_1_123,142,ซอยเพชรเกษม 73,13.70725,100.366838,0.29466969207387395
142_1_123,142,123,1,ซอยเพชรเกษม 73,13.70725,100.366838,143_1_123,143,แยกไฟแดง สาย 3,13.7069433081,100.362920527,0.4245688737715816
143_1_123,143,123,1,แยกไฟแดง สาย 3,13.7069433081,100.362920527,144_1_123,144,ตรงข้ามรพ.วิชันเวชอินเตอร์,13.7067719286,100.360517782,0.26026277070812176
144_1_123,144,123,1,ตรงข้ามรพ.วิชันเวชอินเตอร์,13.7067719286,100.360517782,145_1_123,145,ตรงข้ามม. เอเชีย,13.706421221,100.356357676,0.4510979608587782
145_1_123,145,123,1,ตรงข้ามม. เอเชีย,13.706421221,100.356357676,146_1_123,146,หมู่บ้านศรีเพชร,13.7062057433,100.353762049,0.28142332944165893
146_1_123,146,123,1,หมู่บ้านศรีเพชร,13.7062057433,100.353762049,147_1_123,147,ตรงข้ามหมู่บ้านเพชรเกษม,13.706036,100.351543,0.2404624825303263
147_1_123,147,123,1,ตรงข้ามหมู่บ้านเพชรเกษม,13.706036,100.351543,148_1_123,148,วัดอุดม เขตหนองแขม,13.7058302536,100.348590743,0.3197477160128918
148_1_123,148,123,1,วัดอุดม เขตหนองแขม,13.7058302536,100.348590743,149_1_123,149,ซอยเพชรเกษม 81,13.7054332724,100.344182194,0.478291350256137
149_1_123,149,123,1,ซอยเพชรเกษม 81,13.7054332724,100.344182194,150_1_123,150,ศูนย์การค้าหนองแขม,13.7052554677,100.341937843,0.24325949341608916
150_1_123,150,123,1,ศูนย์การค้าหนองแขม,13.7052554677,100.341937843,151_1_123,151,ตรงข้าม ซอยเพชรเกษม 114,13.7050832311,100.339795492,0.2322270197485599
151_1_123,151,123,1,ตรงข้าม ซอยเพชรเกษม 114,13.7050832311,100.339795492,152_1_123,152,ตรงข้าม ซอยเพชรเกษม 116,13.7048923037,100.337314219,0.26888896559460357
152_1_123,152,123,1,ตรงข้าม ซอยเพชรเกษม 116,13.7048923037,100.337314219,153_1_123,153,หมู่บ้านหรรษา,13.7047382567,100.335485487,0.198297518256084
153_1_123,153,123,1,หมู่บ้านหรรษา,13.7047382567,100.335485487,154_1_123,154,ซอยเพชรเกษม 83,13.704124717,100.329100471,0.693134390839161
154_1_123,154,123,1,ซอยเพชรเกษม 83,13.704124717,100.329100471,155_1_123,155,ศึกษาภัณฑ์,13.703882675,100.323681121,0.5860679356179197
155_1_123,155,123,1,ศึกษาภัณฑ์,13.703882675,100.323681121,156_1_123,156,ตรงข้ามสามมิตรมอร์เตอร์,13.704302866,100.319697777,0.43284758608225277
156_1_123,156,123,1,ตรงข้ามสามมิตรมอร์เตอร์,13.704302866,100.319697777,157_1_123,157,ธนาคารไทยพาณิชย์ (ด่านช่าง),13.7047276731,100.315346949,0.472384369046422
157_1_123,157,123,1,ธนาคารไทยพาณิชย์ (ด่านช่าง),13.7047276731,100.315346949,158_1_123,158,สถานีดับเพลิง,13.7049530714,100.313348983,0.21728877748560743
158_1_123,158,123,1,สถานีดับเพลิง,13.7049530714,100.313348983,159_1_123,159,ซอยเพชรเกษม 95,13.7052374609,100.310152365,0.34677228505594093
159_1_123,159,123,1,ซอยเพชรเกษม 95,13.7052374609,100.310152365,160_1_123,160,โตโยต้าชัวร์ สมุทรสาคร,13.7058354928,100.304183529,0.6482259859655658
160_1_123,160,123,1,โตโยต้าชัวร์ สมุทรสาคร,13.7058354928,100.304183529,161_1_123,161,โรงเรียนโสภณอ้อมน้อย,13.7065231741,100.296481205,0.8355766770597904
161_1_123,161,123,1,โรงเรียนโสภณอ้อมน้อย,13.7065231741,100.296481205,162_1_123,162,สรรพกรอ้อมน้อย,13.7068298052,100.293733498,0.2987818328548145
162_1_123,162,123,1,สรรพกรอ้อมน้อย,13.7068298052,100.293733498,163_1_123,163,ไทยกาเม็นท์,13.7071875635,100.290487977,0.35285711187853447
163_1_123,163,123,1,ไทยกาเม็นท์,13.7071875635,100.290487977,164_1_123,164,คอนโด,13.7075255135,100.28710353,0.3675409730954118
164_1_123,164,123,1,คอนโด,13.7075255135,100.28710353,165_1_123,165,วัดเทพศิรินทร์,13.7078474677,100.28388644,0.34937415303317265
165_1_123,165,123,1,วัดเทพศิรินทร์,13.7078474677,100.28388644,166_1_123,166,Big C อ้อมใหญ่,13.708173,100.280261,0.3933169629012226
166_1_123,166,123,1,Big C อ้อมใหญ่,13.708173,100.280261,167_1_123,167,โรงงานอาหารไทย ไวไว,13.7089681784,100.272286724,0.8659661399091926
167_1_123,167,123,1,โรงงานอาหารไทย ไวไว,13.7089681784,100.272286724,168_1_123,168,หมู่บ้านนิศาชล,13.7093222286,100.26886449,0.3717843750500468
168_1_123,168,123,1,หมู่บ้านนิศาชล,13.7093222286,100.26886449,169_1_123,169,วัดอ้อมใหญ่,13.7116589718,100.264205515,0.5664074073828155
169_1_123,169,123,1,วัดอ้อมใหญ่,13.7116589718,100.264205515,170_1_123,170,แยกวัดเทียนดัด,13.7146451014,100.261722386,0.42685510347374955
170_1_123,170,123,1,แยกวัดเทียนดัด,13.7146451014,100.261722386,171_1_123,171,ตรงข้าม รร.ยอเเซฟอุปถัมถ์,13.7178931828,100.259025161,0.46404443986670807
0_0_133,0,133,0,หมู่บ้านเอกอนันต์,13.551719,100.787562,1_0_133,1,แฟลตโครงการ 4 ประตู 4,13.555041,100.774513,1.4581400093187613
1_0_133,1,133,0,แฟลตโครงการ 4 ประตู 4,13.555041,100.774513,2_0_133,2,แฟลตโครงการ 4 ประตู 3,13.555705,100.77189,0.2929950657990914
2_0_133,2,133,0,แฟลตโครงการ 4 ประตู 3,13.555705,100.77189,3_0_133,3,แฟลตโครงการ 4 ประตู 2,13.556467,100.768748,0.3500505938613819
3_0_133,3,133,0,แฟลตโครงการ 4 ประตู 2,13.556467,100.768748,4_0_133,4,แฟลตโครงการ 4 ประตู 1,13.557094,100.766329,0.27062115919536067
4_0_133,4,133,0,แฟลตโครงการ 4 ประตู 1,13.557094,100.766329,5_0_133,5,แฟลตโครงการ 3 จุดที่ 1,13.558133,100.765016,0.18300775579954465
5_0_133,5,133,0,แฟลตโครงการ 3 จุดที่ 1,13.558133,100.765016,6_0_133,6,แฟลตโครงการ 3 จุดที่ 2,13.560306,100.76558,0.24919922377875703
6_0_133,6,133,0,แฟลตโครงการ 3 จุดที่ 2,13.560306,100.76558,7_0_133,7,แฟลตโครงการ 3 จุดที่ 3,13.560951,100.765763,0.07439869962028292
7_0_133,7,133,0,แฟลตโครงการ 3 จุดที่ 3,13.560951,100.765763,8_0_133,8,แฟลตโครงการ 3 จุดที่ 4,13.562312,100.766109,0.15588934986844044
8_0_133,8,133,0,แฟลตโครงการ 3 จุดที่ 4,13.562312,100.766109,9_0_133,9,สถาบันพัฒนาฝีมือแรงงาน,13.562952,100.767539,0.17016975332724232
9_0_133,9,133,0,สถาบันพัฒนาฝีมือแรงงาน,13.562952,100.767539,10_0_133,10,ประกันสังคม บางเสาธง,13.562095,100.770965,0.3823948664121494
10_0_133,10,133,0,ประกันสังคม บางเสาธง,13.562095,100.770965,11_0_133,11,บางกอก กงศุลกากร,13.561652,100.772774,0.2016520128455986
11_0_133,11,133,0,บางกอก กงศุลกากร,13.561652,100.772774,12_0_133,12,แฟลตโครงการ 2 จุดที่ 1,13.560102,100.778903,0.6845656114258672
12_0_133,12,133,0,แฟลตโครงการ 2 จุดที่ 1,13.560102,100.778903,13_0_133,13,แฟลตโครงการ 2 จุดที่ 2,13.559642,100.780745,0.2055767039193309
13_0_133,13,133,0,แฟลตโครงการ 2 จุดที่ 2,13.559642,100.780745,14_0_133,14,บริษัท ดูเม็กซ์ จำกัด,13.560329,100.789538,0.9535474078519219
14_0_133,14,133,0,บริษัท ดูเม็กซ์ จำกัด,13.560329,100.789538,15_0_133,15,บริษัท เอ็นไก จำกัด,13.564816,100.791025,0.5241839923968649
15_0_133,15,133,0,บริษัท เอ็นไก จำกัด,13.564816,100.791025,16_0_133,16,โรงเรียน บดินทรเดชา สมุทรปราการ,13.568857,100.792328,0.47089526910792184
16_0_133,16,133,0,โรงเรียน บดินทรเดชา สมุทรปราการ,13.568857,100.792328,17_0_133,17,เคหะบางพลี 1,13.573145,100.793663,0.49816119467239267
17_0_133,17,133,0,เคหะบางพลี 1,13.573145,100.793663,18_0_133,18,เคหะริมบึง 2,13.575194,100.7943,0.23801475581428408
18_0_133,18,133,0,เคหะริมบึง 2,13.575194,100.7943,19_0_133,19,โรงเรียน 10 ปี ส.ป.ช.,13.577554,100.795031,0.27405694200067526
19_0_133,19,133,0,โรงเรียน 10 ปี ส.ป.ช.,13.577554,100.795031,20_0_133,20,เทศบาลบางเสาธง,13.580401,100.795927,0.33105421454562745
20_0_133,20,133,0,เทศบาลบางเสาธง,13.580401,100.795927,21_0_133,21,สวนสาธารณะสุขใจ,13.582698,100.796803,0.2723996174558601
21_0_133,21,133,0,สวนสาธารณะสุขใจ,13.582698,100.796803,22_0_133,22,บริษัท สวอน จำกัด,13.585783,100.799067,0.4213709124135788
22_0_133,22,133,0,บริษัท สวอน จำกัด,13.585783,100.799067,23_0_133,23,แฟลตตำรวจ,13.591353,100.803555,0.786700645403126
23_0_133,23,133,0,แฟลตตำรวจ,13.591353,100.803555,24_0_133,24,โรงพยาบาลบางนา 2,13.594627,100.804458,0.3769072580954689
24_0_133,24,133,0,โรงพยาบาลบางนา 2,13.594627,100.804458,25_0_133,25,ศูนย์ Isuzu Thailand,13.595912,100.800837,0.4166234312983926
25_0_133,25,133,0,ศูนย์ Isuzu Thailand,13.595912,100.800837,26_0_133,26,คลองจระเข้,13.597831,100.795526,0.612384141374158
26_0_133,26,133,0,คลองจระเข้,13.597831,100.795526,27_0_133,27,ทีปาร์ค,13.598081,100.794831,0.08009320069535325
27_0_133,27,133,0,ทีปาร์ค,13.598081,100.794831,28_0_133,28,วัดมงคลนิมิตร,13.599949,100.789616,0.6006804495669616
28_0_133,28,133,0,วัดมงคลนิมิตร,13.599949,100.789616,29_0_133,29,บจก.เอส.อี.เอ็ดดิวเคชั่น (S.ED),13.60121,100.786127,0.4023061302712999
29_0_133,29,133,0,บจก.เอส.อี.เอ็ดดิวเคชั่น (S.ED),13.60121,100.786127,30_0_133,30,คลอง San Hong,13.602494,100.782539,0.41322639671127176
30_0_133,30,133,0,คลอง San Hong,13.602494,100.782539,31_0_133,31,MITSUBISHI KAN YONG,13.603167,100.780673,0.2151063687196415
31_0_133,31,133,0,MITSUBISHI KAN YONG,13.603167,100.780673,32_0_133,32,ซอยวิลาลัย,13.60419,100.777847,0.32591676711193374
32_0_133,32,133,0,ซอยวิลาลัย,13.60419,100.777847,33_0_133,33,คลอง โอ่งแตก,13.605149,100.775128,0.3126060278594191
33_0_133,33,133,0,คลอง โอ่งแตก,13.605149,100.775128,34_0_133,34,หมู่บ้านเปรมฤทัย,13.60615,100.772403,0.3148351361664815
34_0_133,34,133,0,หมู่บ้านเปรมฤทัย,13.60615,100.772403,35_0_133,35,คลองส่งน้ำ,13.607024,100.76993,0.28438814538380036
35_0_133,35,133,0,คลองส่งน้ำ,13.607024,100.76993,36_0_133,36,โกดัง,13.608967,100.76452,0.6233186832924783
36_0_133,36,133,0,โกดัง,13.608967,100.76452,37_0_133,37,มหาวิทยาลัย หัวเฉียวฯ,13.610659,100.759888,0.5347805345856579
37_0_133,37,133,0,มหาวิทยาลัย หัวเฉียวฯ,13.610659,100.759888,38_0_133,38,เชียงกง,13.611502,100.757875,0.23688454948208706
38_0_133,38,133,0,เชียงกง,13.611502,100.757875,39_0_133,39,อบต.บางโฉลง,13.613938,100.7524,0.6507446997410807
39_0_133,39,133,0,อบต.บางโฉลง,13.613938,100.7524,40_0_133,40,โกดัง BHL,13.616351,100.746973,0.6449580375028671
40_0_133,40,133,0,โกดัง BHL,13.616351,100.746973,41_0_133,41,ตลาดบางโฉลง,13.618045,100.743146,0.4544561870378875
41_0_133,41,133,0,ตลาดบางโฉลง,13.618045,100.743146,42_0_133,42,ซอยไพโอเนีย,13.620445,100.737075,0.7082818833763082
42_0_133,42,133,0,ซอยไพโอเนีย,13.620445,100.737075,43_0_133,43,สนามกอล์ฟกรีนวัลเล่ย์,13.621557,100.734394,0.31501103804292124
43_0_133,43,133,0,สนามกอล์ฟกรีนวัลเล่ย์,13.621557,100.734394,44_0_133,44,ธนาซิตี้,13.624935,100.72745,0.8391714478287268
44_0_133,44,133,0,ธนาซิตี้,13.624935,100.72745,45_0_133,45,"ซอยสุขาภิบาล 6 ,หน้าวัดหลวงพ่อโต",13.629096,100.718896,1.033713991259845
45_0_133,45,133,0,"ซอยสุขาภิบาล 6 ,หน้าวัดหลวงพ่อโต",13.629096,100.718896,46_0_133,46,โฮมโปร มาร์เก็ต วิลเลจ,13.633286,100.711287,0.9450740342832483
46_0_133,46,133,0,โฮมโปร มาร์เก็ต วิลเลจ,13.633286,100.711287,47_0_133,47,เชียงกง บางพลี,13.636184,100.706102,0.6463543372954885
47_0_133,47,133,0,เชียงกง บางพลี,13.636184,100.706102,48_0_133,48,หมู่บ้านคลองสวน,13.638969,100.701033,0.6292352154580633
48_0_133,48,133,0,หมู่บ้านคลองสวน,13.638969,100.701033,49_0_133,49,สนามกอล์ฟ ซัมมิท วินด์มิลล์,13.640891,100.697533,0.43441300142172035
49_0_133,49,133,0,สนามกอล์ฟ ซัมมิท วินด์มิลล์,13.640891,100.697533,50_0_133,50,โรงงานกระดาษ,13.643494,100.692779,0.5896360197736811
50_0_133,50,133,0,โรงงานกระดาษ,13.643494,100.692779,51_0_133,51,"วัดสลุต,บุญถาวร",13.644805,100.690226,0.3120171921116766
51_0_133,51,133,0,"วัดสลุต,บุญถาวร",13.644805,100.690226,52_0_133,52,เมกาบางนา,13.649537,100.681642,1.0663989175737614
52_0_133,52,133,0,เมกาบางนา,13.649537,100.681642,53_0_133,53,โรงเรียนราชวินิตบางแก้ว,13.653599,100.674484,0.8956729420013391
53_0_133,53,133,0,โรงเรียนราชวินิตบางแก้ว,13.653599,100.674484,54_0_133,54,คอนโดลุมพินีเมกา,13.655222,100.671477,0.3716688467783744
54_0_133,54,133,0,คอนโดลุมพินีเมกา,13.655222,100.671477,55_0_133,55,โรงพยาบาล ปิยะมินทร์ (ปริ๊นซ์),13.657835,100.666796,0.5833028560901566
55_0_133,55,133,0,โรงพยาบาล ปิยะมินทร์ (ปริ๊นซ์),13.657835,100.666796,56_0_133,56,ตึกบางนาทาวเวอร์,13.660074,100.662702,0.5076060100998923
